section,group,qualified_name,name,aliases,help,module,line,kind
system,legacy,화투수집,화투수집,hwatucollection | hwatucodex,수집한 화투 월과 48장 도감 진행도를 확인합니다.,v1190_event_broadcast_collection,659,command
system,legacy,화투패보기,화투패보기,viewhwatu | hwatuart,ABADDON 화투 이미지 도감을 엽니다.,v1100_game_city_overhaul,205,command
system,legacy,환영채널,환영채널,,신규 멤버 환영 메시지 채널을 지정합니다.,v410_server_management,1392,command
system,legacy,환영테마,환영테마,새싹테마 | 신입테마,신규 멤버 환영 패널 테마를 고르고 미리봅니다.,v711_cute_interactions,1336,command
system,legacy,훌라,훌라,hoola | hula,,v1090_integrated_renewal,1432,command
system,legacy,휴식,휴식,,,status,144,command
world,city_decor,공방,공방,폐품공방 | 복구공방,미감정·감정 완료 폐품과 연구 상태를 확인합니다.,v770_ruin_farming,1451,command
world,city_decor,도시꾸미기,도시꾸미기,citydecorate | decoratecity,드롭다운과 방향 버튼으로 도시 부품을 배치합니다.,v1500_neon_abyss,670,command
world,city_decor,도시꾸미기복구,도시꾸미기복구,citydecorrestore,가장 최근 도시 장식 백업을 복구합니다.,v1500_neon_abyss,676,command
world,city_decor,도시부품,도시부품,cityparts | citypartcatalog,꾸밀 수 있는 도시 부품 이미지 목록 또는 상세 이미지를 표시합니다.,v1500_neon_abyss,651,command
world,city_decor,도시부품검수,도시부품검수,citypartaudit | cityworkshopaudit,도시 꾸미기 20종의 파일명·라벨·크기·투명도·공방 호환을 검사합니다.,v1630_core_rpg_command_city_overhaul,1633,command
world,city_decor,폐품수리,폐품수리,폐품복구 | 공방수리,감정 완료 폐품을 자원으로 수리합니다.,v770_ruin_farming,1523,command
world,creator,사용자사건,사용자사건,communityevent | playevent,공개된 사용자 제작 선택형 사건을 플레이합니다.,v1700_creator_forge_season6,758,command
world,creator,콘텐츠공방,콘텐츠공방,,관리자가 한국어·English 선택형 사건을 제작·테스트·공개하는 콘텐츠 공방 그룹입니다.,v1720_living_world_bonds,859,group
world,creator,콘텐츠공방 목록,목록,list | library,서버의 공개 사용자 사건 목록을 엽니다.,v1720_living_world_bonds,863,command
world,creator,콘텐츠공방 비공개,비공개,unpublish | disable,공개 사건을 비공개로 전환합니다.,v1720_living_world_bonds,875,command
world,creator,콘텐츠공방 플레이,플레이,play | event,공개 사용자 사건을 플레이합니다.,v1720_living_world_bonds,869,command
world,creator,콘텐츠목록,콘텐츠목록,creatorlibrary | eventlibrary,서버에 공개된 사용자 제작 사건을 확인합니다.,v1700_creator_forge_season6,746,command
world,creator,콘텐츠비공개,콘텐츠비공개,unpublishevent | eventdisable,관리자가 공개 사건을 비공개로 전환합니다.,v1700_creator_forge_season6,777,command
world,neon,1500시각검수,1500시각검수,v1500visualaudit,글꼴·도시 부품·연출 자산을 읽기 전용으로 검사합니다.,v1500_neon_abyss,703,command
world,neon,1500통합검수,1500통합검수,v1500audit,v15.0 기능·영문 접근·글꼴·자산·상태를 읽기 전용 검사합니다.,v1500_neon_abyss,1009,command
world,neon,경기요약,경기요약,matchsummary | replaysummary,최근 공개 기록으로 간단한 경기 요약을 저장합니다.,v1500_neon_abyss,963,command
world,neon,공격대,공격대,dimensionraid | abyssraid,차원 공격대 보스 상태를 표시합니다.,v1500_neon_abyss,867,command
world,neon,공격대소환,공격대소환,summonriftboss,관리자가 연출형 차원 보스를 소환합니다.,v1500_neon_abyss,875,command
world,neon,공격대참가,공격대참가,joinraid,현재 차원 공격대에 참가합니다.,v1500_neon_abyss,879,command
world,neon,내진행,내진행,myprogress | continuehub,현재 진행 중인 도시·차원·게임·사건을 요약합니다.,v1620_living_legends,858,command
world,neon,대화기억요약,대화기억요약,conversationmemory | chatmemorysummary,내 서버 대화·기억 사용 통계를 요약합니다.,v1500_neon_abyss,1003,command
world,neon,대화모드,대화모드,chatmode | conversationmode,아바돈 대화를 문맥형 또는 기존 기본형으로 전환합니다.,v1500_neon_abyss,983,command
world,neon,대화상태,대화상태,chatstatus | conversationstatus,문맥형 대화의 언어·보존 시간·기억 상태를 확인합니다.,v1500_neon_abyss,992,command
world,neon,도시사진,도시사진,cityphoto | citysnapshot,현재 도시 상태와 장식을 기념 사진으로 저장합니다.,v1500_neon_abyss,645,command
world,neon,도시전경,도시전경,citypanorama | neonpanorama,정보 패널을 줄인 꾸민 도시 전경을 표시합니다.,v1500_neon_abyss,641,command
world,neon,도시지도,도시지도,,한글 안전 글꼴과 장식 레이어를 사용하는 NEON ABYSS 도시 지도를 표시합니다.,v1500_neon_abyss,635,command
world,neon,리플레이,리플레이,replaystudio | replaylist,저장된 공개 경기 요약과 명장면을 표시합니다.,v1500_neon_abyss,967,command
world,neon,보스방어,보스방어,bossdefend | raiddefend,공격대 방어 태세로 지원 점수를 올립니다.,v1500_neon_abyss,899,command
world,neon,보스제작,보스제작,createboss | bosscreator,서버 전용 공격대 보스 초안을 제작합니다.,v1500_neon_abyss,911,command
world,neon,서버연합,서버연합,serverfederation | federation,서버 연합을 만들거나 받은 초대를 승인해 가입합니다.,v1500_neon_abyss,830,command
world,neon,세계연표,세계연표,worldtimeline | dimensiontimeline,차원 발견·캠페인 결말·보스 격파를 시간순으로 표시합니다.,v1500_neon_abyss,972,command
world,neon,시설강화,시설강화,upgradefacility | shipupgrade,서버 공동 우주선 시설을 강화합니다.,v1500_neon_abyss,794,command
world,neon,연출도감,연출도감,effectcatalog | fxpreview,공격·채집·제작·탐험 이모지 연출 도감을 표시합니다.,v1500_neon_abyss,698,command
world,neon,연출설정,연출설정,effectsettings | fxsettings,행동 연출을 끄기·간단·화려 단계로 설정합니다.,v1500_neon_abyss,692,command
world,neon,연합망,연합망,federationnetwork | servernetwork,서버 연합망 참여 상태를 확인하거나 켜고 끕니다.,v1500_neon_abyss,823,command
world,neon,연합순위,연합순위,federationranking | servernetworkranking,연합망에 참여한 서버 연합 순위를 집계합니다.,v1500_neon_abyss,856,command
world,neon,연합초대,연합초대,federationinvite | inviteserver,연합 소유 서버가 연합망을 켠 다른 서버를 ID로 초대합니다.,v1500_neon_abyss,847,command
world,neon,우주선,우주선,spaceship | abyssship,서버 공동 차원 우주선 상태를 표시합니다.,v1500_neon_abyss,789,command
world,neon,지역보기,지역보기,districtview | viewdistrict,도시 지역의 전용 이미지를 표시합니다.,v1500_neon_abyss,682,command
world,neon,차원계보,차원계보,dimensionlineage | worldlineage,도시의 차원·캠페인·보스 영구 기록을 표시합니다.,v1500_neon_abyss,977,command
world,neon,차원기지,차원기지,dimensionbase | riftbase,서버 차원 기지와 우주선 시설을 한 화면에 표시합니다.,v1500_neon_abyss,800,command
world,neon,차원문,차원문,dimensiongate | abyssgate,현재 차원 항해 상태를 확인합니다.,v1500_neon_abyss,713,command
world,neon,차원보스공격,차원보스공격,riftbossattack | attackriftboss,차원 보스의 약점을 공격합니다.,v1500_neon_abyss,885,command
world,neon,차원지도,차원지도,dimensionmap | riftmap,발견한 차원과 현재 진행도를 확인합니다.,v1500_neon_abyss,733,command
world,neon,차원채집,차원채집,dimensiongather | riftgather,통합 채집센터의 차원 채집을 즉시 진행합니다.,v1620_living_legends,834,command
world,neon,차원탈출,차원탈출,dimensionescape | escaperift,현재 차원 진행을 포기하고 안전하게 귀환합니다.,v1500_neon_abyss,739,command
world,neon,차원탐사,차원탐사,dimensionexplore | scanrift,새로운 주간 차원을 발견하거나 현재 차원을 진행합니다.,v1500_neon_abyss,719,command
world,neon,창작센터,창작센터,creatorstudio | contentstudio,서버 사용자 제작 콘텐츠 현황을 확인합니다.,v1500_neon_abyss,906,command
world,neon,캠페인,캠페인,campaignhub | abysscampaign,아바돈 게임 마스터 캠페인 상태를 확인합니다.,v1500_neon_abyss,745,command
world,neon,캠페인참가,캠페인참가,joincampaign,현재 캠페인에 참가하거나 새 캠페인을 시작합니다.,v1500_neon_abyss,751,command
world,neon,콘텐츠검색,콘텐츠검색,contentsearch | searchcontent,연합망에 공개된 사용자 콘텐츠를 검색합니다.,v1500_neon_abyss,943,command
world,neon,콘텐츠공개,콘텐츠공개,publishcontent,검수된 사용자 제작 콘텐츠를 서버에 공개합니다.,v1500_neon_abyss,927,command
world,neon,콘텐츠공유,콘텐츠공유,contentsharing | sharecontent,서버 제작 콘텐츠의 연합망 공유를 켜거나 끕니다.,v1500_neon_abyss,937,command
world,neon,콘텐츠교환소,콘텐츠교환소,contentexchange | contentmarketplace,현재 서버에서 공개한 사용자 콘텐츠를 표시합니다.,v1500_neon_abyss,958,command
world,neon,콘텐츠설치,콘텐츠설치,contentinstall | installcontent,연합망 공개 콘텐츠를 현재 서버에 복제 설치합니다.,v1500_neon_abyss,952,command
world,neon,퀘스트제작,퀘스트제작,createquest,검수 가능한 사용자 제작 퀘스트 초안을 만듭니다.,v1500_neon_abyss,920,command
world,neon,크루,크루,crew | crewstatus,내 크루 또는 서버 크루 목록을 표시합니다.,v1500_neon_abyss,767,command
world,neon,크루임무,크루임무,crewmission,크루 공동 임무를 진행합니다.,v1500_neon_abyss,781,command
world,neon,크루창설,크루창설,createcrew,새 고정 파티 크루를 창설합니다.,v1500_neon_abyss,774,command
world,neon,크루채집,크루채집,crewgather,통합 채집센터의 크루 공동 채집을 즉시 진행합니다.,v1620_living_legends,838,command
world,neon,크루합동기,크루합동기,crewcombo | comboskill,크루 역할 조합과 합동기 기록을 확인합니다.,v1620_living_legends,1018,command
world,neon,항해출발,항해출발,launchvoyage | startvoyage,서버 우주선으로 선택한 차원 또는 무작위 차원 항해를 시작합니다.,v1500_neon_abyss,809,command
world,neon,행동선택,행동선택,chooseaction | abysschoice,캠페인에서 전투·협상·탐사 중 하나를 선택합니다.,v1500_neon_abyss,758,command
world,world_misc,1710세계검수,1710세계검수,v1710audit | livingworldaudit,살아 있는 세계의 일일 갱신·날씨·위험·시장·사건 연결을 검사합니다.,v1720_living_world_bonds,1088,command
world,world_misc,살아있는세계,살아있는세계,livingworld | worldnow,오늘의 시간·날씨·시장·도시 지표와 세계 사건을 한 화면에서 확인합니다.,v1720_living_world_bonds,900,command
world,world_misc,세계갱신,세계갱신,refreshworld | worldrefresh,관리자가 오늘의 살아 있는 세계 상태를 강제로 다시 생성합니다.,v1720_living_world_bonds,959,command
world,world_misc,세계방송설정,세계방송설정,worldbroadcast | livingworldchannel,관리자가 현재 채널의 일일 세계 속보 자동 방송을 켜거나 끕니다.,v1720_living_world_bonds,967,command
world,world_misc,세계속보,세계속보,worldbulletin | worldnews,오늘의 날씨·전력·세력 긴장과 주요 사건 속보를 확인합니다.,v1720_living_world_bonds,906,command
world,world_misc,세계시장,세계시장,worldmarket | dailymarket,오늘의 변동 시장 가격을 확인하거나 보급품을 구매합니다.,v1720_living_world_bonds,932,command
world,world_misc,세계참여,세계참여,worldaction | worldparticipate,오늘의 세계 사건 선택지 1~3에 참여합니다.,v1720_living_world_bonds,921,command
world,world_misc,오늘의세계사건,오늘의세계사건,worldevent | dailyevent,오늘의 서버 공동 세계 사건을 확인하고 버튼으로 한 번 참여합니다.,v1720_living_world_bonds,916,command
world,world_misc,지역위험도,지역위험도,regionrisk | dangermap,오늘의 지역별 위험도를 높은 순서로 확인합니다.,v1720_living_world_bonds,911,command
